
DECIMAL       HEXADECIMAL     DESCRIPTION
--------------------------------------------------------------------------------
8453742       0x80FE6E        ARM instructions, function epilogue
8459094       0x811356        ARM instructions, function prologue
8472235       0x8146AB        MIPS instructions, function epilogue
8478729       0x816009        ARMEB instructions, function prologue
8494773       0x819EB5        ARM instructions, function prologue
8495292       0x81A0BC        MIPS instructions, function epilogue
8513712       0x81E8B0        MIPSEL16e instructions, function epilogue
8520825       0x820479        MIPSEL16e instructions, function epilogue
8535800       0x823EF8        MIPS instructions, function epilogue
8542720       0x825A00        MIPS instructions, function epilogue
8551265       0x827B61        ARM instructions, function prologue
8556361       0x828F49        ARMEB instructions, function prologue
8558902       0x829936        MIPS16e instructions, function epilogue
8564310       0x82AE56        ARM instructions, function epilogue
8570337       0x82C5E1        MIPSEL16e instructions, function epilogue
8599603       0x833833        ARM instructions, function prologue
8605016       0x834D58        MIPS instructions, function epilogue
8605526       0x834F56        ARM instructions, function epilogue
8630443       0x83B0AB        MIPS instructions, function epilogue
8631023       0x83B2EF        ARMEB instructions, function prologue
8642074       0x83DE1A        ARM instructions, function prologue
8648165       0x83F5E5        ARMEB instructions, function prologue
8650707       0x83FFD3        MIPS16e instructions, function epilogue
8670637       0x844DAD        ARMEB instructions, function prologue
8698196       0x84B954        ARM instructions, function prologue
8711399       0x84ECE7        ARM instructions, function prologue
8720547       0x8510A3        MIPS instructions, function epilogue
8726913       0x852981        MIPS16e instructions, function epilogue
8730376       0x853708        MIPSEL16e instructions, function epilogue
8736553       0x854F29        ARM instructions, function epilogue
8738633       0x855749        ARMEB instructions, function epilogue
8751613       0x8589FD        ARM instructions, function prologue
8756760       0x859E18        ARMEB instructions, function epilogue
8766013       0x85C23D        MIPSEL16e instructions, function epilogue
8773994       0x85E16A        MIPS16e instructions, function epilogue
8785550       0x860E8E        MIPS instructions, function epilogue
8788326       0x861966        MIPS16e instructions, function epilogue
8788967       0x861BE7        MIPS instructions, function epilogue
8789927       0x861FA7        ARM instructions, function epilogue
8812476       0x8677BC        MIPS instructions, function epilogue
8819499       0x86932B        ARM instructions, function epilogue
8827653       0x86B305        MIPS instructions, function epilogue
8848122       0x8702FA        ARM instructions, function prologue
8852856       0x871578        MIPSEL16e instructions, function epilogue
8860923       0x8734FB        MIPS instructions, function epilogue
8864461       0x8742CD        ARM instructions, function epilogue
8864596       0x874354        ARMEB instructions, function prologue
8872645       0x8762C5        ARM instructions, function prologue
8873661       0x8766BD        MIPS instructions, function epilogue
8878142       0x87783E        MIPS instructions, function epilogue
8882882       0x878AC2        ARM instructions, function prologue
8903950       0x87DD0E        MIPS instructions, function epilogue
8921043       0x881FD3        ARMEB instructions, function epilogue
8921897       0x882329        MIPS instructions, function epilogue
8930696       0x884588        ARMEB instructions, function prologue
8934982       0x885646        ARM instructions, function epilogue
8937357       0x885F8D        MIPSEL16e instructions, function epilogue
8945645       0x887FED        ARMEB instructions, function prologue
8956875       0x88ABCB        MIPSEL16e instructions, function epilogue
8970460       0x88E0DC        MIPS instructions, function epilogue
8980903       0x8909A7        MIPS instructions, function epilogue
8995838       0x8943FE        ARM instructions, function epilogue
9004254       0x8964DE        MIPS16e instructions, function epilogue
9009532       0x89797C        MIPS instructions, function epilogue
9020962       0x89A622        MIPS instructions, function epilogue
9033227       0x89D60B        ARM instructions, function epilogue
9047373       0x8A0D4D        ARM instructions, function epilogue
9049632       0x8A1620        ARMEB instructions, function epilogue
9050922       0x8A1B2A        ARMEB instructions, function prologue
9056856       0x8A3258        ARMEB instructions, function epilogue
9068074       0x8A5E2A        MIPS instructions, function epilogue
9076825       0x8A8059        MIPSEL16e instructions, function epilogue
9080163       0x8A8D63        MIPS instructions, function epilogue
9082746       0x8A977A        ARMEB instructions, function prologue
9091192       0x8AB878        ARM instructions, function prologue
9103747       0x8AE983        ARMEB instructions, function prologue
9105020       0x8AEE7C        ARMEB instructions, function epilogue
9113912       0x8B1138        MIPS instructions, function epilogue
9114350       0x8B12EE        MIPSEL16e instructions, function epilogue
9124011       0x8B38AB        MIPS instructions, function epilogue
9125668       0x8B3F24        MIPSEL16e instructions, function epilogue
9140220       0x8B77FC        ARMEB instructions, function epilogue
9140870       0x8B7A86        ARMEB instructions, function epilogue
9147694       0x8B952E        ARMEB instructions, function epilogue
9147749       0x8B9565        ARMEB instructions, function prologue
9157202       0x8BBA52        ARM instructions, function epilogue
9164340       0x8BD634        MIPSEL16e instructions, function epilogue
9167106       0x8BE102        ARM instructions, function epilogue
9177161       0x8C0849        MIPS instructions, function epilogue
9177318       0x8C08E6        MIPS instructions, function epilogue
9189967       0x8C3A4F        ARMEB instructions, function epilogue
9208702       0x8C837E        ARMEB instructions, function epilogue
9209794       0x8C87C2        ARMEB instructions, function prologue
9215375       0x8C9D8F        ARMEB instructions, function prologue
9223817       0x8CBE89        MIPSEL16e instructions, function epilogue
9233545       0x8CE489        MIPS instructions, function epilogue
9238638       0x8CF86E        ARMEB instructions, function prologue
9238964       0x8CF9B4        MIPS instructions, function epilogue
9240109       0x8CFE2D        ARM instructions, function epilogue
9241883       0x8D051B        ARMEB instructions, function prologue
9248393       0x8D1E89        ARMEB instructions, function epilogue
9294405       0x8DD245        MIPS16e instructions, function epilogue
9298804       0x8DE374        MIPSEL16e instructions, function epilogue
9306910       0x8E031E        MIPS instructions, function epilogue
9308334       0x8E08AE        MIPS instructions, function epilogue
9312752       0x8E19F0        ARMEB instructions, function epilogue
9315188       0x8E2374        MIPS16e instructions, function epilogue
9317145       0x8E2B19        ARM instructions, function prologue
9323012       0x8E4204        ARM instructions, function prologue
9332338       0x8E6672        ARMEB instructions, function prologue
9340785       0x8E8771        MIPS16e instructions, function epilogue
9345065       0x8E9829        ARM instructions, function prologue
9365114       0x8EE67A        ARMEB instructions, function prologue
9370292       0x8EFAB4        ARM instructions, function epilogue
9371718       0x8F0046        ARMEB instructions, function prologue
9390340       0x8F4904        ARMEB instructions, function epilogue
9393881       0x8F56D9        ARMEB instructions, function prologue
9413367       0x8FA2F7        ARM instructions, function epilogue
9432933       0x8FEF65        ARMEB instructions, function prologue
9435173       0x8FF825        ARM instructions, function prologue
9440529       0x900D11        ARM instructions, function epilogue
9442125       0x90134D        ARMEB instructions, function prologue
9446873       0x9025D9        MIPSEL16e instructions, function epilogue
9461249       0x905E01        ARM instructions, function epilogue
9462432       0x9062A0        ARM instructions, function prologue
9471565       0x90864D        ARMEB instructions, function epilogue
9490662       0x90D0E6        MIPS16e instructions, function epilogue
9512813       0x91276D        MIPS16e instructions, function epilogue
9515194       0x9130BA        ARMEB instructions, function epilogue
9522980       0x914F24        ARM instructions, function epilogue
9523712       0x915200        ARMEB instructions, function prologue
9530102       0x916AF6        ARM instructions, function epilogue
9557068       0x91D44C        MIPSEL16e instructions, function epilogue
9569631       0x92055F        MIPS instructions, function epilogue
9573547       0x9214AB        ARM instructions, function epilogue
9573550       0x9214AE        ARMEB instructions, function epilogue
9592849       0x926011        MIPS instructions, function epilogue
9610059       0x92A34B        MIPS16e instructions, function epilogue
9624334       0x92DB0E        MIPS16e instructions, function epilogue
9626605       0x92E3ED        MIPS instructions, function epilogue
9630356       0x92F294        ARMEB instructions, function epilogue
9639566       0x93168E        ARM instructions, function epilogue
9642878       0x93237E        ARMEB instructions, function prologue
9644511       0x9329DF        ARM instructions, function prologue
9655614       0x93553E        ARMEB instructions, function epilogue
9657274       0x935BBA        MIPS instructions, function epilogue
9661931       0x936DEB        ARM instructions, function epilogue
9665116       0x937A5C        MIPSEL16e instructions, function epilogue
9671024       0x939170        ARM instructions, function prologue
9681141       0x93B8F5        ARMEB instructions, function epilogue
9700454       0x940466        ARMEB instructions, function epilogue
9701490       0x940872        MIPSEL16e instructions, function epilogue
9704259       0x941343        MIPS instructions, function epilogue
9707573       0x942035        MIPSEL16e instructions, function epilogue
9714167       0x9439F7        ARMEB instructions, function epilogue
9723804       0x945F9C        ARM instructions, function epilogue
9729025       0x947401        MIPSEL16e instructions, function epilogue
9742491       0x94A89B        MIPS instructions, function epilogue
9746429       0x94B7FD        ARMEB instructions, function epilogue
9748380       0x94BF9C        MIPSEL16e instructions, function epilogue
9759718       0x94EBE6        MIPSEL16e instructions, function epilogue
9767103       0x9508BF        ARMEB instructions, function prologue
9786562       0x9554C2        MIPS instructions, function epilogue
9787935       0x955A1F        MIPS instructions, function epilogue
9789681       0x9560F1        MIPS instructions, function epilogue
9797226       0x957E6A        MIPS instructions, function epilogue
9806980       0x95A484        ARM instructions, function prologue
9828787       0x95F9B3        ARMEB instructions, function epilogue
9831600       0x9604B0        MIPSEL16e instructions, function epilogue
9843389       0x9632BD        MIPS instructions, function epilogue
9856360       0x966568        MIPS16e instructions, function epilogue
9870787       0x969DC3        MIPS instructions, function epilogue
9875688       0x96B0E8        ARM instructions, function prologue
9885960       0x96D908        ARM instructions, function prologue
9886489       0x96DB19        MIPS instructions, function epilogue
9901436       0x97157C        MIPS16e instructions, function epilogue
9907581       0x972D7D        MIPS16e instructions, function epilogue
9907852       0x972E8C        ARM instructions, function prologue
9909388       0x97348C        ARM instructions, function prologue
9916123       0x974EDB        MIPSEL16e instructions, function epilogue
9976304       0x9839F0        MIPSEL16e instructions, function epilogue
9981579       0x984E8B        ARM instructions, function epilogue
9985733       0x985EC5        MIPS instructions, function epilogue
9986786       0x9862E2        ARMEB instructions, function epilogue
9989722       0x986E5A        MIPS instructions, function epilogue
9992937       0x987AE9        ARM instructions, function epilogue
9995313       0x988431        ARMEB instructions, function prologue
9996825       0x988A19        ARM instructions, function epilogue
10018227      0x98DDB3        MIPS instructions, function epilogue
10037508      0x992904        MIPS instructions, function epilogue
10037953      0x992AC1        MIPSEL16e instructions, function epilogue
10042575      0x993CCF        ARM instructions, function epilogue
10045797      0x994965        ARM instructions, function epilogue
10049780      0x9958F4        MIPS16e instructions, function epilogue
10052061      0x9961DD        ARM instructions, function epilogue
10068505      0x99A219        MIPS instructions, function epilogue
10074082      0x99B7E2        MIPSEL16e instructions, function epilogue
10075122      0x99BBF2        MIPS instructions, function epilogue
10090346      0x99F76A        ARM instructions, function epilogue
10090352      0x99F770        MIPSEL16e instructions, function epilogue
10138241      0x9AB281        ARM instructions, function epilogue
10164956      0x9B1ADC        MIPS instructions, function epilogue
10165401      0x9B1C99        ARMEB instructions, function epilogue
10170598      0x9B30E6        MIPS instructions, function epilogue
10175513      0x9B4419        ARM instructions, function prologue
10177406      0x9B4B7E        ARM instructions, function epilogue
10183214      0x9B622E        MIPS instructions, function epilogue
10186222      0x9B6DEE        ARM instructions, function prologue
10190717      0x9B7F7D        MIPS instructions, function epilogue
10206417      0x9BBCD1        MIPS16e instructions, function epilogue
10213825      0x9BD9C1        ARMEB instructions, function epilogue
10227401      0x9C0EC9        ARM instructions, function prologue
10231961      0x9C2099        MIPSEL16e instructions, function epilogue
10237320      0x9C3588        ARM instructions, function epilogue
10269970      0x9CB512        MIPS instructions, function epilogue
10283186      0x9CE8B2        ARM instructions, function epilogue
10285319      0x9CF107        ARMEB instructions, function prologue
10286201      0x9CF479        MIPSEL16e instructions, function epilogue
10293558      0x9D1136        MIPS instructions, function epilogue
10295095      0x9D1737        MIPS instructions, function epilogue
10302368      0x9D33A0        ARMEB instructions, function prologue
10319671      0x9D7737        MIPSEL16e instructions, function epilogue
10329581      0x9D9DED        MIPS instructions, function epilogue
10336004      0x9DB704        MIPSEL16e instructions, function epilogue
10336872      0x9DBA68        ARMEB instructions, function prologue
10355519      0x9E033F        ARMEB instructions, function prologue
10357905      0x9E0C91        ARM instructions, function epilogue
10363577      0x9E22B9        MIPS16e instructions, function epilogue
10366325      0x9E2D75        MIPS instructions, function epilogue
10405631      0x9EC6FF        MIPS instructions, function epilogue
10407571      0x9ECE93        ARMEB instructions, function prologue
10417266      0x9EF472        ARMEB instructions, function prologue
10417592      0x9EF5B8        MIPS instructions, function epilogue
10423319      0x9F0C17        MIPS instructions, function epilogue
10423901      0x9F0E5D        MIPSEL16e instructions, function epilogue
10432976      0x9F31D0        ARM instructions, function prologue
10438016      0x9F4580        MIPS16e instructions, function epilogue
10445595      0x9F631B        MIPSEL16e instructions, function epilogue
10456381      0x9F8D3D        MIPS instructions, function epilogue
10472676      0x9FCCE4        ARMEB instructions, function prologue
10474880      0x9FD580        MIPS16e instructions, function epilogue
10487674      0xA0077A        MIPSEL16e instructions, function epilogue
10500422      0xA03946        MIPS instructions, function epilogue
10506505      0xA05109        MIPS16e instructions, function epilogue
10557939      0xA119F3        MIPS instructions, function epilogue
10564439      0xA13357        ARM instructions, function epilogue
10572346      0xA1523A        ARMEB instructions, function prologue
10576602      0xA162DA        MIPS instructions, function epilogue
10579612      0xA16E9C        ARMEB instructions, function epilogue
10580871      0xA17387        MIPS16e instructions, function epilogue
10580872      0xA17388        MIPSEL16e instructions, function epilogue
10582722      0xA17AC2        MIPS instructions, function epilogue
10603158      0xA1CA96        MIPS instructions, function epilogue
10603576      0xA1CC38        MIPSEL16e instructions, function epilogue
10603889      0xA1CD71        MIPS16e instructions, function epilogue
10607067      0xA1D9DB        MIPSEL16e instructions, function epilogue
10609150      0xA1E1FE        MIPS16e instructions, function epilogue
10612039      0xA1ED47        ARMEB instructions, function epilogue
10612649      0xA1EFA9        ARM instructions, function prologue
10617246      0xA2019E        MIPS instructions, function epilogue
10617443      0xA20263        MIPSEL16e instructions, function epilogue
10644651      0xA26CAB        MIPS16e instructions, function epilogue
10656758      0xA29BF6        MIPS16e instructions, function epilogue
10663320      0xA2B598        ARM instructions, function epilogue
10692423      0xA32747        ARM instructions, function prologue
10695234      0xA33242        ARM instructions, function prologue
10695793      0xA33471        MIPS instructions, function epilogue
10706931      0xA35FF3        ARMEB instructions, function epilogue
10713581      0xA379ED        MIPSEL16e instructions, function epilogue
10715024      0xA37F90        MIPSEL16e instructions, function epilogue
10718663      0xA38DC7        ARMEB instructions, function prologue
10722887      0xA39E47        MIPS instructions, function epilogue
10725497      0xA3A879        ARM instructions, function prologue
10726744      0xA3AD58        ARM instructions, function prologue
10728428      0xA3B3EC        ARM instructions, function prologue
10735442      0xA3CF52        MIPS instructions, function epilogue
10736742      0xA3D466        ARM instructions, function prologue
10739363      0xA3DEA3        MIPSEL16e instructions, function epilogue
10741213      0xA3E5DD        ARM instructions, function prologue
10744334      0xA3F20E        ARM instructions, function epilogue
10767792      0xA44DB0        MIPS instructions, function epilogue
10777460      0xA47374        ARM instructions, function prologue
10789886      0xA4A3FE        MIPS instructions, function epilogue
10804909      0xA4DEAD        MIPS instructions, function epilogue
10805640      0xA4E188        ARM instructions, function prologue
10823619      0xA527C3        MIPS instructions, function epilogue
10829078      0xA53D16        MIPS16e instructions, function epilogue
10829837      0xA5400D        MIPS instructions, function epilogue
10837444      0xA55DC4        MIPS instructions, function epilogue
10854888      0xA5A1E8        ARM instructions, function prologue
10858247      0xA5AF07        ARMEB instructions, function prologue
10861326      0xA5BB0E        ARMEB instructions, function epilogue
10867652      0xA5D3C4        MIPSEL16e instructions, function epilogue
10892055      0xA63317        MIPS16e instructions, function epilogue
10894286      0xA63BCE        ARMEB instructions, function prologue
10894559      0xA63CDF        ARM instructions, function prologue
10898256      0xA64B50        ARM instructions, function prologue
10904570      0xA663FA        ARMEB instructions, function epilogue
10910943      0xA67CDF        MIPS instructions, function epilogue
10928398      0xA6C10E        ARM instructions, function epilogue
10932469      0xA6D0F5        MIPS instructions, function epilogue
10982891      0xA795EB        MIPS instructions, function epilogue
10993778      0xA7C072        ARMEB instructions, function prologue
11040861      0xA8785D        ARM instructions, function epilogue
11041147      0xA8797B        ARM instructions, function epilogue
11059120      0xA8BFB0        MIPSEL16e instructions, function epilogue
11060206      0xA8C3EE        MIPSEL16e instructions, function epilogue
11062599      0xA8CD47        ARMEB instructions, function epilogue
11064563      0xA8D4F3        MIPS16e instructions, function epilogue
11071620      0xA8F084        ARM instructions, function epilogue
11072352      0xA8F360        MIPSEL16e instructions, function epilogue
11079068      0xA90D9C        MIPS instructions, function epilogue
11089859      0xA937C3        ARM instructions, function epilogue
11103567      0xA96D4F        ARMEB instructions, function prologue
11107617      0xA97D21        ARMEB instructions, function prologue
11121625      0xA9B3D9        ARMEB instructions, function epilogue
11123044      0xA9B964        MIPSEL16e instructions, function epilogue
11139894      0xA9FB36        ARM instructions, function epilogue
11150224      0xAA2390        MIPS instructions, function epilogue
11151311      0xAA27CF        MIPSEL16e instructions, function epilogue
11152989      0xAA2E5D        MIPS instructions, function epilogue
11156533      0xAA3C35        ARM instructions, function epilogue
11162435      0xAA5343        MIPS instructions, function epilogue
11166976      0xAA6500        MIPS instructions, function epilogue
11167731      0xAA67F3        MIPS16e instructions, function epilogue
11203265      0xAAF2C1        MIPS instructions, function epilogue
11205522      0xAAFB92        ARM instructions, function prologue
11210877      0xAB107D        MIPS16e instructions, function epilogue
11223358      0xAB413E        MIPS16e instructions, function epilogue
11228809      0xAB5689        MIPS instructions, function epilogue
11251362      0xABAEA2        ARMEB instructions, function prologue
11257091      0xABC503        ARM instructions, function prologue
11269355      0xABF4EB        MIPS instructions, function epilogue
11271224      0xABFC38        MIPS instructions, function epilogue
11274288      0xAC0830        MIPSEL16e instructions, function epilogue
11277357      0xAC142D        ARM instructions, function epilogue
11279118      0xAC1B0E        ARMEB instructions, function prologue
11290666      0xAC482A        ARM instructions, function prologue
11297946      0xAC649A        ARMEB instructions, function epilogue
11298973      0xAC689D        MIPS instructions, function epilogue
11313131      0xAC9FEB        MIPSEL16e instructions, function epilogue
11322563      0xACC4C3        ARM instructions, function prologue
11330273      0xACE2E1        MIPS instructions, function epilogue
11393725      0xADDABD        MIPS16e instructions, function epilogue
11400338      0xADF492        ARMEB instructions, function epilogue
11422505      0xAE4B29        MIPS instructions, function epilogue
11427395      0xAE5E43        ARM instructions, function epilogue
11439427      0xAE8D43        ARM instructions, function prologue
11448345      0xAEB019        ARMEB instructions, function epilogue
11459670      0xAEDC56        MIPS16e instructions, function epilogue
11461634      0xAEE402        MIPS instructions, function epilogue
11463934      0xAEECFE        MIPS16e instructions, function epilogue
11468021      0xAEFCF5        MIPSEL16e instructions, function epilogue
11469464      0xAF0298        MIPS instructions, function epilogue
11493016      0xAF5E98        ARMEB instructions, function prologue
11500295      0xAF7B07        ARMEB instructions, function prologue
11501546      0xAF7FEA        ARMEB instructions, function epilogue
11548377      0xB036D9        MIPSEL16e instructions, function epilogue
11553365      0xB04A55        ARMEB instructions, function epilogue
11554306      0xB04E02        ARMEB instructions, function epilogue
11560071      0xB06487        MIPS instructions, function epilogue
11560984      0xB06818        ARMEB instructions, function epilogue
11574002      0xB09AF2        MIPSEL16e instructions, function epilogue
11585274      0xB0C6FA        ARMEB instructions, function epilogue
11588448      0xB0D360        ARM instructions, function prologue
11591333      0xB0DEA5        ARMEB instructions, function prologue
11607123      0xB11C53        ARM instructions, function epilogue
11620648      0xB15128        ARMEB instructions, function prologue
11631792      0xB17CB0        ARM instructions, function epilogue
11656768      0xB1DE40        ARM instructions, function prologue
11657630      0xB1E19E        MIPS instructions, function epilogue
11661851      0xB1F21B        ARM instructions, function prologue
11665856      0xB201C0        ARM instructions, function epilogue
11666914      0xB205E2        MIPS instructions, function epilogue
11692938      0xB26B8A        MIPSEL16e instructions, function epilogue
11709406      0xB2ABDE        MIPSEL16e instructions, function epilogue
11713059      0xB2BA23        MIPS instructions, function epilogue
11719700      0xB2D414        MIPS instructions, function epilogue
11720813      0xB2D86D        MIPS instructions, function epilogue
11723093      0xB2E155        ARMEB instructions, function epilogue
11723362      0xB2E262        MIPSEL16e instructions, function epilogue
11732411      0xB305BB        MIPS16e instructions, function epilogue
11733109      0xB30875        ARM instructions, function epilogue
11745356      0xB3384C        ARMEB instructions, function prologue
11745474      0xB338C2        MIPS16e instructions, function epilogue
11749078      0xB346D6        MIPS instructions, function epilogue
11750600      0xB34CC8        MIPS16e instructions, function epilogue
11752068      0xB35284        MIPS instructions, function epilogue
11771477      0xB39E55        ARMEB instructions, function prologue
11793463      0xB3F437        ARM instructions, function prologue
11822702      0xB4666E        MIPS instructions, function epilogue
11824593      0xB46DD1        ARM instructions, function epilogue
11830077      0xB4833D        ARM instructions, function prologue
11834305      0xB493C1        ARMEB instructions, function prologue
11859708      0xB4F6FC        ARM instructions, function epilogue
11862435      0xB501A3        MIPS instructions, function epilogue
11863159      0xB50477        MIPS16e instructions, function epilogue
11869585      0xB51D91        MIPS16e instructions, function epilogue
11872506      0xB528FA        MIPS instructions, function epilogue
11886463      0xB55F7F        MIPSEL16e instructions, function epilogue
11918986      0xB5DE8A        MIPS instructions, function epilogue
11920790      0xB5E596        ARMEB instructions, function prologue
11923871      0xB5F19F        MIPS instructions, function epilogue
11927763      0xB600D3        ARM instructions, function prologue
11947446      0xB64DB6        MIPSEL16e instructions, function epilogue
11949546      0xB655EA        MIPSEL16e instructions, function epilogue
11972882      0xB6B112        MIPSEL16e instructions, function epilogue
11980498      0xB6CED2        ARM instructions, function prologue
11982978      0xB6D882        ARM instructions, function prologue
11989538      0xB6F222        MIPS instructions, function epilogue
12018766      0xB7644E        ARM instructions, function epilogue
12023322      0xB7761A        MIPS16e instructions, function epilogue
12033995      0xB79FCB        ARM instructions, function prologue
12038655      0xB7B1FF        ARM instructions, function prologue
12051972      0xB7E604        ARMEB instructions, function prologue
12055854      0xB7F52E        ARM instructions, function epilogue
12057073      0xB7F9F1        ARM instructions, function epilogue
12065787      0xB81BFB        MIPS instructions, function epilogue
12080834      0xB856C2        MIPS16e instructions, function epilogue

